	sents	ner_seq	entities	num_entities	num_tokens	prompts	empty_prompts
1612	Mitochondrial radiocalcium uptakes were significantly decreased in animals pretreated with acetylsalicylic acid or dipyridamole or when hydrocortisone was added to the epinephrine infusion ( 2 , 682 , 2 , 803 , and 3 , 424 counts per minute per gram of dried fraction , respectively ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Mitochondrial radiocalcium uptakes were significantly decreased in animals pretreated with acetylsalicylic acid or dipyridamole or when hydrocortisone was added to the epinephrine infusion ( 2 , 682 , 2 , 803 , and 3 , 424 counts per minute per gram of dried fraction , respectively ) .
Diseases: "	"Sentence: Mitochondrial radiocalcium uptakes were significantly decreased in animals pretreated with acetylsalicylic acid or dipyridamole or when hydrocortisone was added to the epinephrine infusion ( 2 , 682 , 2 , 803 , and 3 , 424 counts per minute per gram of dried fraction , respectively ) .
Diseases:"
1613	Myocardial calcium concentrations also were decreased ( 11 . 2 , 8 . 3 , and 8 . 9 mg . per 100 Gm . of fat - free dry weight , respectively ) in the three treatment groups , being significantly decreased only in the last two .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Myocardial calcium concentrations also were decreased ( 11 . 2 , 8 . 3 , and 8 . 9 mg . per 100 Gm . of fat - free dry weight , respectively ) in the three treatment groups , being significantly decreased only in the last two .
Diseases: "	"Sentence: Myocardial calcium concentrations also were decreased ( 11 . 2 , 8 . 3 , and 8 . 9 mg . per 100 Gm . of fat - free dry weight , respectively ) in the three treatment groups , being significantly decreased only in the last two .
Diseases:"
1614	Evidence of microscopic damage was graded as less severe in the three treatment groups .	O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Evidence of microscopic damage was graded as less severe in the three treatment groups .
Diseases: "	"Sentence: Evidence of microscopic damage was graded as less severe in the three treatment groups .
Diseases:"
1615	Acetylsalicylic acid , dipyridamole , and hydrocortisone all appear to have cardioprotective effects when tested in this model .	O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Acetylsalicylic acid , dipyridamole , and hydrocortisone all appear to have cardioprotective effects when tested in this model .
Diseases: "	"Sentence: Acetylsalicylic acid , dipyridamole , and hydrocortisone all appear to have cardioprotective effects when tested in this model .
Diseases:"
1616	Changes in depressive status associated with topical beta - blockers .	O O B O O O O O O O O	['depressive']	1	2	"Sentence: Changes in depressive status associated with topical beta - blockers .
Diseases: depressive"	"Sentence: Changes in depressive status associated with topical beta - blockers .
Diseases:"
1617	Depression and sexual dysfunction have been related to side effects of topical beta - blockers .	B O B I O O O O O O O O O O O O	['depression', 'sexual dysfunction']	2	5	"Sentence: Depression and sexual dysfunction have been related to side effects of topical beta - blockers .
Diseases: depression, sexual dysfunction"	"Sentence: Depression and sexual dysfunction have been related to side effects of topical beta - blockers .
Diseases:"
1618	We performed a preliminary study in order to determine any difference between a non selective beta - blocker ( timolol ) and a selective beta - blocker ( betaxolol ) regarding CNS side effects .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: We performed a preliminary study in order to determine any difference between a non selective beta - blocker ( timolol ) and a selective beta - blocker ( betaxolol ) regarding CNS side effects .
Diseases: "	"Sentence: We performed a preliminary study in order to determine any difference between a non selective beta - blocker ( timolol ) and a selective beta - blocker ( betaxolol ) regarding CNS side effects .
Diseases:"
1619	Eight glaucomatous patients chronically treated with timolol 0 . 5 % / 12h , suffering from depression diagnosed through DMS - III - R criteria , were included in the study .	O B O O O O O O O O O O O O O O B O O O O O O O O O O O O O O O	['depression', 'glaucomatous']	2	8	"Sentence: Eight glaucomatous patients chronically treated with timolol 0 . 5 % / 12h , suffering from depression diagnosed through DMS - III - R criteria , were included in the study .
Diseases: depression, glaucomatous"	"Sentence: Eight glaucomatous patients chronically treated with timolol 0 . 5 % / 12h , suffering from depression diagnosed through DMS - III - R criteria , were included in the study .
Diseases:"
1620	During the six - month follow up , depression was quantified through the Beck and Zung - Conde scales every two months .	O O O O O O O O B O O O O O O O O O O O O O O	['depression']	1	2	"Sentence: During the six - month follow up , depression was quantified through the Beck and Zung - Conde scales every two months .
Diseases: depression"	"Sentence: During the six - month follow up , depression was quantified through the Beck and Zung - Conde scales every two months .
Diseases:"
1621	In a double blind cross - over study with control group , the patients under timolol treatment presented higher depression values measured through the Beck and the Zung - Conde scales ( p < 0 . 001 vs control ) .	O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O O O O O O O O O O	['depression']	1	2	"Sentence: In a double blind cross - over study with control group , the patients under timolol treatment presented higher depression values measured through the Beck and the Zung - Conde scales ( p < 0 . 001 vs control ) .
Diseases: depression"	"Sentence: In a double blind cross - over study with control group , the patients under timolol treatment presented higher depression values measured through the Beck and the Zung - Conde scales ( p < 0 . 001 vs control ) .
Diseases:"
1622	These results suggest that betaxolol could be less of a depression - inducer than timolol in predisposed patients .	O O O O O O O O O O B O O O O O O O O	['depression']	1	2	"Sentence: These results suggest that betaxolol could be less of a depression - inducer than timolol in predisposed patients .
Diseases: depression"	"Sentence: These results suggest that betaxolol could be less of a depression - inducer than timolol in predisposed patients .
Diseases:"
1623	Long - term follow - up of ifosfamide renal toxicity in children treated for malignant mesenchymal tumors : an International Society of Pediatric Oncology report .	O O O O O O O O B I O O O O B I I O O O O O O O O O	['malignant mesenchymal tumors', 'renal toxicity']	2	10	"Sentence: Long - term follow - up of ifosfamide renal toxicity in children treated for malignant mesenchymal tumors : an International Society of Pediatric Oncology report .
Diseases: malignant mesenchymal tumors, renal toxicity"	"Sentence: Long - term follow - up of ifosfamide renal toxicity in children treated for malignant mesenchymal tumors : an International Society of Pediatric Oncology report .
Diseases:"
1624	The renal function of 74 children with malignant mesenchymal tumors in complete remission and who have received the same ifosfamide chemotherapy protocol ( International Society of Pediatric Oncology Malignant Mesenchymal Tumor Study 84 [ SIOP MMT 84 ] ) were studied 1 year after the completion of treatment .	O O O O O O O B I I O O O O O O O O O O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O	['malignant mesenchymal tumors', 'malignant mesenchymal tumor']	2	15	"Sentence: The renal function of 74 children with malignant mesenchymal tumors in complete remission and who have received the same ifosfamide chemotherapy protocol ( International Society of Pediatric Oncology Malignant Mesenchymal Tumor Study 84 [ SIOP MMT 84 ] ) were studied 1 year after the completion of treatment .
Diseases: malignant mesenchymal tumors, malignant mesenchymal tumor"	"Sentence: The renal function of 74 children with malignant mesenchymal tumors in complete remission and who have received the same ifosfamide chemotherapy protocol ( International Society of Pediatric Oncology Malignant Mesenchymal Tumor Study 84 [ SIOP MMT 84 ] ) were studied 1 year after the completion of treatment .
Diseases:"
1625	Total cumulative doses were 36 or 60 g / m2 of ifosfamide ( six or 10 cycles of ifosfamide , vincristine , and dactinomycin [ IVA ] ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Total cumulative doses were 36 or 60 g / m2 of ifosfamide ( six or 10 cycles of ifosfamide , vincristine , and dactinomycin [ IVA ] ) .
Diseases: "	"Sentence: Total cumulative doses were 36 or 60 g / m2 of ifosfamide ( six or 10 cycles of ifosfamide , vincristine , and dactinomycin [ IVA ] ) .
Diseases:"
1626	None of them had received cisplatin chemotherapy .	O O O O O O O O	[]	0	0	"Sentence: None of them had received cisplatin chemotherapy .
Diseases: "	"Sentence: None of them had received cisplatin chemotherapy .
Diseases:"
1627	Ages ranged from 4 months to 17 years ; 58 patients were males and 42 females .	O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Ages ranged from 4 months to 17 years ; 58 patients were males and 42 females .
Diseases: "	"Sentence: Ages ranged from 4 months to 17 years ; 58 patients were males and 42 females .
Diseases:"
1628	The most common primary tumor site was the head and neck .	O O O O B O O O O O O O	['tumor']	1	3	"Sentence: The most common primary tumor site was the head and neck .
Diseases: tumor"	"Sentence: The most common primary tumor site was the head and neck .
Diseases:"
1629	Renal function was investigated by measuring plasma and urinary electrolytes , glucosuria , proteinuria , aminoaciduria , urinary pH , osmolarity , creatinine clearance , phosphate tubular reabsorption , beta 2 microglobulinuria , and lysozymuria .	O O O O O O O O O O O B O B O B O O O O O O O O O O O O O O O O O O O O	['glucosuria', 'proteinuria', 'aminoaciduria']	3	11	"Sentence: Renal function was investigated by measuring plasma and urinary electrolytes , glucosuria , proteinuria , aminoaciduria , urinary pH , osmolarity , creatinine clearance , phosphate tubular reabsorption , beta 2 microglobulinuria , and lysozymuria .
Diseases: glucosuria, proteinuria, aminoaciduria"	"Sentence: Renal function was investigated by measuring plasma and urinary electrolytes , glucosuria , proteinuria , aminoaciduria , urinary pH , osmolarity , creatinine clearance , phosphate tubular reabsorption , beta 2 microglobulinuria , and lysozymuria .
Diseases:"
1630	Fifty - eight patients ( 78 % ) had normal renal tests , whereas 16 patients ( 22 % ) had renal abnormalities .	O O O O O O O O O O O O O O O O O O O O O B I O	['renal abnormalities']	1	3	"Sentence: Fifty - eight patients ( 78 % ) had normal renal tests , whereas 16 patients ( 22 % ) had renal abnormalities .
Diseases: renal abnormalities"	"Sentence: Fifty - eight patients ( 78 % ) had normal renal tests , whereas 16 patients ( 22 % ) had renal abnormalities .
Diseases:"
1631	Two subsets of patients were identified from this latter group : the first included four patients ( 5 % of the total population ) who developed major toxicity resulting in Fanconi 's syndrome ( TDFS ) ; and the second group included five patients with elevated beta 2 microglobulinuria and low phosphate reabsorption .	O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O B I I O B O O O O O O O O O O O O O O O O O O O	"['tdfs', ""fanconi 's syndrome"", 'toxicity']"	3	11	"Sentence: Two subsets of patients were identified from this latter group : the first included four patients ( 5 % of the total population ) who developed major toxicity resulting in Fanconi 's syndrome ( TDFS ) ; and the second group included five patients with elevated beta 2 microglobulinuria and low phosphate reabsorption .
Diseases: tdfs, fanconi 's syndrome, toxicity"	"Sentence: Two subsets of patients were identified from this latter group : the first included four patients ( 5 % of the total population ) who developed major toxicity resulting in Fanconi 's syndrome ( TDFS ) ; and the second group included five patients with elevated beta 2 microglobulinuria and low phosphate reabsorption .
Diseases:"
1632	The remaining seven patients had isolated beta 2 microglobulinuria .	O O O O O O O O O O	[]	0	0	"Sentence: The remaining seven patients had isolated beta 2 microglobulinuria .
Diseases: "	"Sentence: The remaining seven patients had isolated beta 2 microglobulinuria .
Diseases:"
1633	Severe toxicity was correlated with the higher cumulative dose of 60 g / m2 of ifosfamide , a younger age ( less than 2 1 / 2 years old ) , and a predominance of vesicoprostatic tumor involvement .	O B O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O	['tumor', 'toxicity']	2	5	"Sentence: Severe toxicity was correlated with the higher cumulative dose of 60 g / m2 of ifosfamide , a younger age ( less than 2 1 / 2 years old ) , and a predominance of vesicoprostatic tumor involvement .
Diseases: tumor, toxicity"	"Sentence: Severe toxicity was correlated with the higher cumulative dose of 60 g / m2 of ifosfamide , a younger age ( less than 2 1 / 2 years old ) , and a predominance of vesicoprostatic tumor involvement .
Diseases:"
