	sents	ner_seq	entities	num_entities	num_tokens	prompts	empty_prompts
246	There is a male preponderance and the peak incidence is in the fourth decade .	O O O O O O O O O O O O O O O	[]	0	0	"Sentence: There is a male preponderance and the peak incidence is in the fourth decade .
Drugs: "	"Sentence: There is a male preponderance and the peak incidence is in the fourth decade .
Drugs:"
247	Sensori - motor neuropathy was the commonest presentation ( 50 % ) .	O O O O O O O O O O O O O	[]	0	0	"Sentence: Sensori - motor neuropathy was the commonest presentation ( 50 % ) .
Drugs: "	"Sentence: Sensori - motor neuropathy was the commonest presentation ( 50 % ) .
Drugs:"
248	Guillain - Barr syndrome was the commonest identifiable cause ( 15 . 6 % ) , accounting for half of the cases with motor neuropathy .	O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Guillain - Barr syndrome was the commonest identifiable cause ( 15 . 6 % ) , accounting for half of the cases with motor neuropathy .
Drugs: "	"Sentence: Guillain - Barr syndrome was the commonest identifiable cause ( 15 . 6 % ) , accounting for half of the cases with motor neuropathy .
Drugs:"
249	Peripheral neuropathy due to nutritional deficiency of thiamine and riboflavin was common ( 10 . 1 % ) and presented mainly as sensory and sensori - motor neuropathy .	O O O O O O O B O B O O O O O O O O O O O O O O O O O O O	['riboflavin', 'thiamine']	2	8	"Sentence: Peripheral neuropathy due to nutritional deficiency of thiamine and riboflavin was common ( 10 . 1 % ) and presented mainly as sensory and sensori - motor neuropathy .
Drugs: riboflavin, thiamine"	"Sentence: Peripheral neuropathy due to nutritional deficiency of thiamine and riboflavin was common ( 10 . 1 % ) and presented mainly as sensory and sensori - motor neuropathy .
Drugs:"
250	Diabetes mellitus was the major cause of autonomic neuropathy .	O O O O O O O O O O	[]	0	0	"Sentence: Diabetes mellitus was the major cause of autonomic neuropathy .
Drugs: "	"Sentence: Diabetes mellitus was the major cause of autonomic neuropathy .
Drugs:"
251	Isoniazid was the most frequent agent in drug - induced neuropathy .	B O O O O O O O O O O O	['isoniazid']	1	3	"Sentence: Isoniazid was the most frequent agent in drug - induced neuropathy .
Drugs: isoniazid"	"Sentence: Isoniazid was the most frequent agent in drug - induced neuropathy .
Drugs:"
252	Migraine ( 20 % ) was not an uncommon cause of cranial neuropathy although malignancies arising from the reticuloendothelial system or related structures of the head and neck were more frequent ( 26 % ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Migraine ( 20 % ) was not an uncommon cause of cranial neuropathy although malignancies arising from the reticuloendothelial system or related structures of the head and neck were more frequent ( 26 % ) .
Drugs: "	"Sentence: Migraine ( 20 % ) was not an uncommon cause of cranial neuropathy although malignancies arising from the reticuloendothelial system or related structures of the head and neck were more frequent ( 26 % ) .
Drugs:"
253	In 26 . 5 % of all the cases , the aetiology of the neuropathy was undetermined .	O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: In 26 . 5 % of all the cases , the aetiology of the neuropathy was undetermined .
Drugs: "	"Sentence: In 26 . 5 % of all the cases , the aetiology of the neuropathy was undetermined .
Drugs:"
254	Heredofamilial and connective tissue disorders were rare .	O O O O O O O O	[]	0	0	"Sentence: Heredofamilial and connective tissue disorders were rare .
Drugs: "	"Sentence: Heredofamilial and connective tissue disorders were rare .
Drugs:"
255	Some of the factors related to the clinical presentation and pathogenesis of the neuropathies are briefly discussed .	O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Some of the factors related to the clinical presentation and pathogenesis of the neuropathies are briefly discussed .
Drugs: "	"Sentence: Some of the factors related to the clinical presentation and pathogenesis of the neuropathies are briefly discussed .
Drugs:"
256	A double - blind study of the efficacy and safety of dothiepin hydrochloride in the treatment of major depressive disorder .	O O O O O O O O O O O B I O O O O O O O O	['dothiepin hydrochloride']	1	7	"Sentence: A double - blind study of the efficacy and safety of dothiepin hydrochloride in the treatment of major depressive disorder .
Drugs: dothiepin hydrochloride"	"Sentence: A double - blind study of the efficacy and safety of dothiepin hydrochloride in the treatment of major depressive disorder .
Drugs:"
257	In a 6 - week double - blind parallel treatment study , dothiepin and amitriptyline were compared to placebo in the treatment of 33 depressed outpatients .	O O O O O O O O O O O O B O B O O O O O O O O O O O O	['dothiepin', 'amitriptyline']	2	10	"Sentence: In a 6 - week double - blind parallel treatment study , dothiepin and amitriptyline were compared to placebo in the treatment of 33 depressed outpatients .
Drugs: dothiepin, amitriptyline"	"Sentence: In a 6 - week double - blind parallel treatment study , dothiepin and amitriptyline were compared to placebo in the treatment of 33 depressed outpatients .
Drugs:"
258	Dothiepin and amitriptyline were equally effective in alleviating the symptoms of depressive illness , and both were significantly superior to placebo .	B O B O O O O O O O O O O O O O O O O O O O	['dothiepin', 'amitriptyline']	2	10	"Sentence: Dothiepin and amitriptyline were equally effective in alleviating the symptoms of depressive illness , and both were significantly superior to placebo .
Drugs: dothiepin, amitriptyline"	"Sentence: Dothiepin and amitriptyline were equally effective in alleviating the symptoms of depressive illness , and both were significantly superior to placebo .
Drugs:"
259	The overall incidence of side effects and the frequency and severity of blurred vision , dry mouth , and drowsiness were significantly less with dothiepin than with amitriptyline .	O O O O O O O O O O O O O O O O O O O O O O O O B O O B O	['dothiepin', 'amitriptyline']	2	10	"Sentence: The overall incidence of side effects and the frequency and severity of blurred vision , dry mouth , and drowsiness were significantly less with dothiepin than with amitriptyline .
Drugs: dothiepin, amitriptyline"	"Sentence: The overall incidence of side effects and the frequency and severity of blurred vision , dry mouth , and drowsiness were significantly less with dothiepin than with amitriptyline .
Drugs:"
260	Dothiepin also produced fewer CNS and cardiovascular effects .	B O O O O O O O O	['dothiepin']	1	4	"Sentence: Dothiepin also produced fewer CNS and cardiovascular effects .
Drugs: dothiepin"	"Sentence: Dothiepin also produced fewer CNS and cardiovascular effects .
Drugs:"
261	There were no clinically important changes in laboratory parameters .	O O O O O O O O O O	[]	0	0	"Sentence: There were no clinically important changes in laboratory parameters .
Drugs: "	"Sentence: There were no clinically important changes in laboratory parameters .
Drugs:"
262	Dothiepin thus was found to be an effective antidepressant drug associated with fewer side effects than amitriptyline in the treatment of depressed outpatients .	B O O O O O O O B O O O O O O O B O O O O O O O	['dothiepin', 'antidepressant', 'amitriptyline']	3	12	"Sentence: Dothiepin thus was found to be an effective antidepressant drug associated with fewer side effects than amitriptyline in the treatment of depressed outpatients .
Drugs: dothiepin, antidepressant, amitriptyline"	"Sentence: Dothiepin thus was found to be an effective antidepressant drug associated with fewer side effects than amitriptyline in the treatment of depressed outpatients .
Drugs:"
263	Behavioral effects of diazepam and propranolol in patients with panic disorder and agoraphobia .	O O O B O B O O O O O O O O	['diazepam', 'propranolol']	2	8	"Sentence: Behavioral effects of diazepam and propranolol in patients with panic disorder and agoraphobia .
Drugs: diazepam, propranolol"	"Sentence: Behavioral effects of diazepam and propranolol in patients with panic disorder and agoraphobia .
Drugs:"
264	The effects of oral doses of diazepam ( single dose of 10 mg and a median dose of 30 mg / day for 2 weeks ) and propranolol ( single dose of 80 mg and a median dose of 240 mg / day for 2 weeks ) on psychological performance of patients with panic disorders and agoraphobia were investigated in a double - blind , randomized and crossover design .	O O O O O O B O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	['diazepam', 'propranolol']	2	8	"Sentence: The effects of oral doses of diazepam ( single dose of 10 mg and a median dose of 30 mg / day for 2 weeks ) and propranolol ( single dose of 80 mg and a median dose of 240 mg / day for 2 weeks ) on psychological performance of patients with panic disorders and agoraphobia were investigated in a double - blind , randomized and crossover design .
Drugs: diazepam, propranolol"	"Sentence: The effects of oral doses of diazepam ( single dose of 10 mg and a median dose of 30 mg / day for 2 weeks ) and propranolol ( single dose of 80 mg and a median dose of 240 mg / day for 2 weeks ) on psychological performance of patients with panic disorders and agoraphobia were investigated in a double - blind , randomized and crossover design .
Drugs:"
265	Both drugs impaired immediate free recall but the decrease was greater for diazepam than propranolol .	O O O O O O O O O O O O B O B O	['diazepam', 'propranolol']	2	8	"Sentence: Both drugs impaired immediate free recall but the decrease was greater for diazepam than propranolol .
Drugs: diazepam, propranolol"	"Sentence: Both drugs impaired immediate free recall but the decrease was greater for diazepam than propranolol .
Drugs:"
266	Delayed free recall was also impaired but the two drugs did not differ .	O O O O O O O O O O O O O O	[]	0	0	"Sentence: Delayed free recall was also impaired but the two drugs did not differ .
Drugs: "	"Sentence: Delayed free recall was also impaired but the two drugs did not differ .
Drugs:"
