,sents,ner_seq,entities,num_entities,num_tokens,prompts,empty_prompts
390,We identified the alpha - cardiac actin gene ( ACTC ) as a novel disease gene in a pedigree suffering from familial hypertrophic cardiomyopathy ( FHC ) .,O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease O B-Disease O O,"['fhc', 'familial hypertrophic cardiomyopathy']",2,11,"Sentence: We identified the alpha - cardiac actin gene ( ACTC ) as a novel disease gene in a pedigree suffering from familial hypertrophic cardiomyopathy ( FHC ) .
Diseases: fhc, familial hypertrophic cardiomyopathy","Sentence: We identified the alpha - cardiac actin gene ( ACTC ) as a novel disease gene in a pedigree suffering from familial hypertrophic cardiomyopathy ( FHC ) .
Diseases:"
391,"Linkage analyses excluded all the previously reported FHC loci as possible disease loci in the family studied , with lod scores varying between - 2 .",O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O,['fhc'],1,3,"Sentence: Linkage analyses excluded all the previously reported FHC loci as possible disease loci in the family studied , with lod scores varying between - 2 .
Diseases: fhc","Sentence: Linkage analyses excluded all the previously reported FHC loci as possible disease loci in the family studied , with lod scores varying between - 2 .
Diseases:"
392,5 and - 6 .,O O O O O,[],0,0,"Sentence: 5 and - 6 .
Diseases: ","Sentence: 5 and - 6 .
Diseases:"
393,0 0 .,O O O,[],0,0,"Sentence: 0 0 .
Diseases: ","Sentence: 0 0 .
Diseases:"
394,"Further linkage analyses of plausible candidate genes highly expressed in the adult human heart identified ACTC as the most likely disease gene , showing a maximal lod score of 3 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Further linkage analyses of plausible candidate genes highly expressed in the adult human heart identified ACTC as the most likely disease gene , showing a maximal lod score of 3 .
Diseases: ","Sentence: Further linkage analyses of plausible candidate genes highly expressed in the adult human heart identified ACTC as the most likely disease gene , showing a maximal lod score of 3 .
Diseases:"
395,6 6 .,O O O,[],0,0,"Sentence: 6 6 .
Diseases: ","Sentence: 6 6 .
Diseases:"
396,Mutation analysis of ACTC revealed an Ala295Ser mutation in exon 5 close to 2 missense mutations recently described to cause the inherited form of idiopathic dilated cardiomyopathy ( IDC ) .,O O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease O B-Disease O O,"['idc', 'idiopathic dilated cardiomyopathy']",2,13,"Sentence: Mutation analysis of ACTC revealed an Ala295Ser mutation in exon 5 close to 2 missense mutations recently described to cause the inherited form of idiopathic dilated cardiomyopathy ( IDC ) .
Diseases: idc, idiopathic dilated cardiomyopathy","Sentence: Mutation analysis of ACTC revealed an Ala295Ser mutation in exon 5 close to 2 missense mutations recently described to cause the inherited form of idiopathic dilated cardiomyopathy ( IDC ) .
Diseases:"
397,"Overgrowth of oral mucosa and facial skin , a novel feature of aspartylglucosaminuria .",B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O O O O B-Disease O,"['aspartylglucosaminuria', 'overgrowth of oral mucosa and facial skin']",2,18,"Sentence: Overgrowth of oral mucosa and facial skin , a novel feature of aspartylglucosaminuria .
Diseases: aspartylglucosaminuria, overgrowth of oral mucosa and facial skin","Sentence: Overgrowth of oral mucosa and facial skin , a novel feature of aspartylglucosaminuria .
Diseases:"
398,Aspartylglucosaminuria ( AGU ) is a lysosomal storage disorder caused by deficiency of aspartylglucosaminidase ( AGA ) .,B-Disease O B-Disease O O O B-Disease I-Disease I-Disease O O B-Disease I-Disease I-Disease O O O O,"['deficiency of aspartylglucosaminidase', 'agu', 'aspartylglucosaminuria', 'lysosomal storage disorder']",4,29,"Sentence: Aspartylglucosaminuria ( AGU ) is a lysosomal storage disorder caused by deficiency of aspartylglucosaminidase ( AGA ) .
Diseases: deficiency of aspartylglucosaminidase, agu, aspartylglucosaminuria, lysosomal storage disorder","Sentence: Aspartylglucosaminuria ( AGU ) is a lysosomal storage disorder caused by deficiency of aspartylglucosaminidase ( AGA ) .
Diseases:"
399,The main symptom is progressive mental retardation .,O O O O O B-Disease I-Disease O,['mental retardation'],1,3,"Sentence: The main symptom is progressive mental retardation .
Diseases: mental retardation","Sentence: The main symptom is progressive mental retardation .
Diseases:"
400,"A spectrum of different mutations has been reported in this disease , one missense mutation ( Cys163Ser ) being responsible for the majority of Finnish cases .",O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: A spectrum of different mutations has been reported in this disease , one missense mutation ( Cys163Ser ) being responsible for the majority of Finnish cases .
Diseases: ","Sentence: A spectrum of different mutations has been reported in this disease , one missense mutation ( Cys163Ser ) being responsible for the majority of Finnish cases .
Diseases:"
401,We were able to examine 66 Finnish AGU patients for changes in the oral mucosa and 44 of these for changes in facial skin .,O O O O O O O B-Disease O O O O O O O O O O O O O O O O O,['agu'],1,1,"Sentence: We were able to examine 66 Finnish AGU patients for changes in the oral mucosa and 44 of these for changes in facial skin .
Diseases: agu","Sentence: We were able to examine 66 Finnish AGU patients for changes in the oral mucosa and 44 of these for changes in facial skin .
Diseases:"
402,"Biopsy specimens of 16 oral lesions , 12 of them associated with the teeth , plus two facial lesions were studied histologically .",O O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O,['facial lesions'],1,3,"Sentence: Biopsy specimens of 16 oral lesions , 12 of them associated with the teeth , plus two facial lesions were studied histologically .
Diseases: facial lesions","Sentence: Biopsy specimens of 16 oral lesions , 12 of them associated with the teeth , plus two facial lesions were studied histologically .
Diseases:"
403,Immunohistochemical staining for AGA was performed on 15 oral specimens .,O O O O O O O O O O O,[],0,0,"Sentence: Immunohistochemical staining for AGA was performed on 15 oral specimens .
Diseases: ","Sentence: Immunohistochemical staining for AGA was performed on 15 oral specimens .
Diseases:"
404,"Skin was seborrhoeic in adolescent and adult patients , with erythema of the facial skin already common in childhood .",O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease O O O O O,['erythema of the facial skin'],1,7,"Sentence: Skin was seborrhoeic in adolescent and adult patients , with erythema of the facial skin already common in childhood .
Diseases: erythema of the facial skin","Sentence: Skin was seborrhoeic in adolescent and adult patients , with erythema of the facial skin already common in childhood .
Diseases:"
405,"Of 44 patients , nine ( 20 % ) had facial angiofibromas , tumours primarily occurring in association with tuberous sclerosis .",O O O O O O O O O O B-Disease I-Disease O B-Disease O O O O O B-Disease I-Disease O,"['facial angiofibromas', 'tuberous sclerosis', 'tumours']",3,15,"Sentence: Of 44 patients , nine ( 20 % ) had facial angiofibromas , tumours primarily occurring in association with tuberous sclerosis .
Diseases: facial angiofibromas, tuberous sclerosis, tumours","Sentence: Of 44 patients , nine ( 20 % ) had facial angiofibromas , tumours primarily occurring in association with tuberous sclerosis .
Diseases:"
406,Oedemic buccal mucosa ( leucoedema ) and gingival overgrowths were more frequent in AGU patients than in controls ( p < 0 . 001 ) .,B-Disease I-Disease I-Disease O B-Disease O O B-Disease I-Disease O O O O B-Disease O O O O O O O O O O O O,"['leucoedema', 'agu', 'oedemic buccal mucosa', 'gingival overgrowths']",4,23,"Sentence: Oedemic buccal mucosa ( leucoedema ) and gingival overgrowths were more frequent in AGU patients than in controls ( p < 0 . 001 ) .
Diseases: leucoedema, agu, oedemic buccal mucosa, gingival overgrowths","Sentence: Oedemic buccal mucosa ( leucoedema ) and gingival overgrowths were more frequent in AGU patients than in controls ( p < 0 . 001 ) .
Diseases:"
407,"Of 16 oral mucosal lesions studied histologically , 15 represented fibroepithelial or epithelial hyperplasias and were reactive in nature .",O O B-Disease I-Disease I-Disease O O O O O B-Disease I-Disease I-Disease I-Disease O O O O O O,"['fibroepithelial or epithelial hyperplasias', 'oral mucosal lesions']",2,18,"Sentence: Of 16 oral mucosal lesions studied histologically , 15 represented fibroepithelial or epithelial hyperplasias and were reactive in nature .
Diseases: fibroepithelial or epithelial hyperplasias, oral mucosal lesions","Sentence: Of 16 oral mucosal lesions studied histologically , 15 represented fibroepithelial or epithelial hyperplasias and were reactive in nature .
Diseases:"
408,Cytoplasmic vacuolisation was evident in four .,O O O O O O O,[],0,0,"Sentence: Cytoplasmic vacuolisation was evident in four .
Diseases: ","Sentence: Cytoplasmic vacuolisation was evident in four .
Diseases:"
409,"Immunohistochemically , expression of AGA in AGU patients mucosal lesions did not differ from that seen in corresponding lesions of normal subjects .",O O O O O O B-Disease O B-Disease I-Disease O O O O O O O O O O O O O,"['mucosal lesions', 'agu']",2,7,"Sentence: Immunohistochemically , expression of AGA in AGU patients mucosal lesions did not differ from that seen in corresponding lesions of normal subjects .
Diseases: mucosal lesions, agu","Sentence: Immunohistochemically , expression of AGA in AGU patients mucosal lesions did not differ from that seen in corresponding lesions of normal subjects .
Diseases:"
