,sents,ner_seq,entities,num_entities,num_tokens,prompts,empty_prompts
311,We have identified 14 families with ataxia - telangiectasia ( A - T ) in which mutation of the ATM gene is associated with a less severe clinical and cellular phenotype ( approximately 10 % - 15 % of A - T families identified in the United Kingdom ) .,O O O O O O B-Disease I-Disease I-Disease O B-Disease I-Disease I-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease O O O O O O O O,"['a - t', 'ataxia - telangiectasia']",2,13,"Sentence: We have identified 14 families with ataxia - telangiectasia ( A - T ) in which mutation of the ATM gene is associated with a less severe clinical and cellular phenotype ( approximately 10 % - 15 % of A - T families identified in the United Kingdom ) .
Diseases: a - t, ataxia - telangiectasia","Sentence: We have identified 14 families with ataxia - telangiectasia ( A - T ) in which mutation of the ATM gene is associated with a less severe clinical and cellular phenotype ( approximately 10 % - 15 % of A - T families identified in the United Kingdom ) .
Diseases:"
312,"In 10 of these families , all the homozygotes have a 137 - bp insertion in their cDNA caused by a point mutation in a sequence resembling a splice - donor site .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: In 10 of these families , all the homozygotes have a 137 - bp insertion in their cDNA caused by a point mutation in a sequence resembling a splice - donor site .
Diseases: ","Sentence: In 10 of these families , all the homozygotes have a 137 - bp insertion in their cDNA caused by a point mutation in a sequence resembling a splice - donor site .
Diseases:"
313,The second A - T allele has a different mutation in each patient .,O O B-Disease I-Disease I-Disease O O O O O O O O O,['a - t'],1,3,"Sentence: The second A - T allele has a different mutation in each patient .
Diseases: a - t","Sentence: The second A - T allele has a different mutation in each patient .
Diseases:"
314,"We show that the less severe phenotype in these patients is caused by some degree of normal splicing , which occurs as an alternative product from the insertion - containing allele .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: We show that the less severe phenotype in these patients is caused by some degree of normal splicing , which occurs as an alternative product from the insertion - containing allele .
Diseases: ","Sentence: We show that the less severe phenotype in these patients is caused by some degree of normal splicing , which occurs as an alternative product from the insertion - containing allele .
Diseases:"
315,The level of the 137 - bp PCR product containing the insertion was lowest in two patients who showed a later onset of cerebellar ataxia .,O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O,['cerebellar ataxia'],1,7,"Sentence: The level of the 137 - bp PCR product containing the insertion was lowest in two patients who showed a later onset of cerebellar ataxia .
Diseases: cerebellar ataxia","Sentence: The level of the 137 - bp PCR product containing the insertion was lowest in two patients who showed a later onset of cerebellar ataxia .
Diseases:"
316,A further four families who do not have this insertion have been identified .,O O O O O O O O O O O O O O,[],0,0,"Sentence: A further four families who do not have this insertion have been identified .
Diseases: ","Sentence: A further four families who do not have this insertion have been identified .
Diseases:"
317,"Mutations detected in two of four of these are missense mutations , normally rare in A - T patients .",O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease O O,['a - t'],1,3,"Sentence: Mutations detected in two of four of these are missense mutations , normally rare in A - T patients .
Diseases: a - t","Sentence: Mutations detected in two of four of these are missense mutations , normally rare in A - T patients .
Diseases:"
318,The demonstration of mutations giving rise to a slightly milder phenotype in A - T raises the interesting question of what range of phenotypes might occur in individuals in whom both mutations are milder .,O O O O O O O O O O O O B-Disease I-Disease I-Disease O O O O O O O O O O O O O O O O O O O O,['a - t'],1,3,"Sentence: The demonstration of mutations giving rise to a slightly milder phenotype in A - T raises the interesting question of what range of phenotypes might occur in individuals in whom both mutations are milder .
Diseases: a - t","Sentence: The demonstration of mutations giving rise to a slightly milder phenotype in A - T raises the interesting question of what range of phenotypes might occur in individuals in whom both mutations are milder .
Diseases:"
319,One possibility might be that individuals who are compound heterozygotes for ATM mutations are more common than we realize . .,O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: One possibility might be that individuals who are compound heterozygotes for ATM mutations are more common than we realize . .
Diseases: ","Sentence: One possibility might be that individuals who are compound heterozygotes for ATM mutations are more common than we realize . .
Diseases:"
320,Mutation of the VHL gene is associated exclusively with the development of non - papillary renal cell carcinomas .,O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O,['non - papillary renal cell carcinomas'],1,8,"Sentence: Mutation of the VHL gene is associated exclusively with the development of non - papillary renal cell carcinomas .
Diseases: non - papillary renal cell carcinomas","Sentence: Mutation of the VHL gene is associated exclusively with the development of non - papillary renal cell carcinomas .
Diseases:"
321,"To define the possible role of the VHL gene in the development of sporadic renal cell carcinomas , 91 different parenchymal tumours of the kidney have been investigated for mutation of the VHL gene by single strand conformation polymorphism ( SSCP ) and / or heteroduplex ( HD ) techniques .",O O O O O O O B-Disease O O O O O B-Disease I-Disease I-Disease I-Disease O O O B-Disease I-Disease I-Disease I-Disease I-Disease O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O,"['parenchymal tumours of the kidney', 'vhl', 'sporadic renal cell carcinomas']",3,19,"Sentence: To define the possible role of the VHL gene in the development of sporadic renal cell carcinomas , 91 different parenchymal tumours of the kidney have been investigated for mutation of the VHL gene by single strand conformation polymorphism ( SSCP ) and / or heteroduplex ( HD ) techniques .
Diseases: parenchymal tumours of the kidney, vhl, sporadic renal cell carcinomas","Sentence: To define the possible role of the VHL gene in the development of sporadic renal cell carcinomas , 91 different parenchymal tumours of the kidney have been investigated for mutation of the VHL gene by single strand conformation polymorphism ( SSCP ) and / or heteroduplex ( HD ) techniques .
Diseases:"
322,Chromosome 3p deletion was detected in 98 per cent of non - papillary renal cell carcinomas and in 25 per cent of chromophobe renal cell carcinomas .,O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O O O O O O B-Disease I-Disease I-Disease O,"['non - papillary renal cell carcinomas', 'renal cell carcinomas']",2,13,"Sentence: Chromosome 3p deletion was detected in 98 per cent of non - papillary renal cell carcinomas and in 25 per cent of chromophobe renal cell carcinomas .
Diseases: non - papillary renal cell carcinomas, renal cell carcinomas","Sentence: Chromosome 3p deletion was detected in 98 per cent of non - papillary renal cell carcinomas and in 25 per cent of chromophobe renal cell carcinomas .
Diseases:"
323,"In 22 of the 43 non - papillary renal cell carcinomas , abnormally migrating DNA bands were detected by SSCP and / or HD analysis .",O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O O O O O O O O O O O O O O,['non - papillary renal cell carcinomas'],1,8,"Sentence: In 22 of the 43 non - papillary renal cell carcinomas , abnormally migrating DNA bands were detected by SSCP and / or HD analysis .
Diseases: non - papillary renal cell carcinomas","Sentence: In 22 of the 43 non - papillary renal cell carcinomas , abnormally migrating DNA bands were detected by SSCP and / or HD analysis .
Diseases:"
324,No mobility shift was seen in any of the 23 chromophobe renal cell carcinomas .,O O O O O O O O O O O B-Disease I-Disease I-Disease O,['renal cell carcinomas'],1,5,"Sentence: No mobility shift was seen in any of the 23 chromophobe renal cell carcinomas .
Diseases: renal cell carcinomas","Sentence: No mobility shift was seen in any of the 23 chromophobe renal cell carcinomas .
Diseases:"
325,"In addition , 15 papillary renal cell tumours and ten renal oncocytomas , which are characterized by genetic changes other than loss of chromosome 3p sequences , were analysed for mutation of the VHL gene .",O O O O B-Disease I-Disease I-Disease I-Disease O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O O O O B-Disease O O,"['vhl', 'renal oncocytomas', 'papillary renal cell tumours']",3,16,"Sentence: In addition , 15 papillary renal cell tumours and ten renal oncocytomas , which are characterized by genetic changes other than loss of chromosome 3p sequences , were analysed for mutation of the VHL gene .
Diseases: vhl, renal oncocytomas, papillary renal cell tumours","Sentence: In addition , 15 papillary renal cell tumours and ten renal oncocytomas , which are characterized by genetic changes other than loss of chromosome 3p sequences , were analysed for mutation of the VHL gene .
Diseases:"
326,None of these tumours showed abnormal migration patterns .,O O O B-Disease O O O O O,['tumours'],1,3,"Sentence: None of these tumours showed abnormal migration patterns .
Diseases: tumours","Sentence: None of these tumours showed abnormal migration patterns .
Diseases:"
327,The results indicate that mutation of the VHL gene is associated exclusively with the development of non - papillary renal cell carcinoma . .,O O O O O O O B-Disease O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O,"['vhl', 'non - papillary renal cell carcinoma']",2,11,"Sentence: The results indicate that mutation of the VHL gene is associated exclusively with the development of non - papillary renal cell carcinoma . .
Diseases: vhl, non - papillary renal cell carcinoma","Sentence: The results indicate that mutation of the VHL gene is associated exclusively with the development of non - papillary renal cell carcinoma . .
Diseases:"
